PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15,PC_16,PC_17,PC_18,PC_19,PC_20,PC_21,PC_22,PC_23,PC_24,PC_25,PC_26,PC_27,PC_28,PC_29,PC_30,PC_31,PC_32,PC_33,PC_34,PC_35,PC_36,PC_37,PC_38,PC_39,PC_40,PC_41,PC_42,PC_43,PC_44,PC_45,PC_46,PC_47,PC_48,PC_49,PC_50,IID,Population,SEX
-3.48851,3.9596338,7.3359027,-9.208404,-6.0764832,-7.212638,26.783228,-16.174402,-4.750777,-3.6004148,0.28695697,-0.8720083,2.2031627,0.25112087,0.2749544,-0.42594475,0.2163757,-0.40265572,-0.75824785,0.124453835,-1.1664118,-0.81432676,1.5304368,-2.199028,1.0164896,-0.3057073,0.33933452,0.31016445,1.4679443,-2.012576,1.2036085,1.0963124,1.9428226,-0.3315818,1.8908148,0.5136974,0.78907436,-0.27706355,0.9527089,0.8281493,0.88019764,-1.0454191,-0.35407543,-0.7638876,-0.29409665,0.008866625,-1.0164016,-0.7419002,0.054595973,-0.50843513,NA20822,TSI,2
-3.8072965,3.1286361,6.919525,-8.339097,-6.5394726,-6.466561,25.57268,-15.183786,-3.922281,-3.521122,-0.2770988,-0.47735837,-0.5162355,-0.87436044,-1.4327458,-0.40955657,-0.51798713,0.07742652,-1.1740139,-0.030080102,1.3050797,1.5436914,-0.41373104,-1.0629216,0.6712553,-0.3095842,0.20568372,-0.073978454,-0.12585704,-0.9399505,0.8695596,0.27397203,-0.823167,0.12624864,1.0538265,-0.5597773,1.2956446,-0.56674296,-0.62374073,1.0129055,0.42649287,0.25439128,0.51187694,-0.6704658,1.5927669,-1.7224793,-1.0299618,-0.20725134,-0.05499908,-2.6128323,NA20827,TSI,1
-3.3015401,2.0786805,6.7659845,-9.313077,-6.960089,-7.321081,25.653095,-16.609312,-4.230011,-2.1618772,-0.5066058,-0.5080401,-0.9658321,0.9687775,0.025026377,-0.78477836,0.5981598,-0.35214964,-1.5236418,0.89099807,-0.087357506,-1.2029843,1.5522177,-2.46595,-1.5236955,1.1487107,-0.1748515,0.87786907,-0.088017404,-1.9118353,1.7422941,0.19498803,1.6570998,0.5561751,0.3885743,-0.42766356,-1.0358813,-1.1527418,-1.3644197,-2.0753324,1.0756303,-0.5509594,0.23703752,-0.9399432,-1.9227717,0.9900066,-0.058530115,-1.0131073,1.3075309,0.8395925,NA20831,TSI,1
-2.7810845,2.9993212,5.659927,-8.974626,-6.8522563,-7.9229717,27.047617,-16.332008,-3.5011246,-2.7951102,-1.3549004,1.4704285,0.24028504,-0.11390707,0.2576636,0.9745112,-0.0046448763,-1.6914387,0.78233993,0.21463868,-0.871664,0.78019065,0.048660204,-0.45238408,-0.935088,-1.755956,2.7245557,0.21279974,-1.4669203,-1.215807,1.5163803,0.5245183,0.19664957,-1.7803584,0.08544336,1.2421905,-1.8890864,-1.7815882,0.9106005,-1.027155,1.5416049,2.6344635,0.66770285,-1.6605203,-0.016314035,0.57951474,0.14686495,2.1238365,-1.2556773,0.87462705,NA20587,TSI,2
-3.4467452,3.2636325,6.9812384,-9.70766,-7.3520913,-7.010125,26.88243,-15.743608,-4.350515,-2.5456517,-0.2565704,-0.00041644054,0.276729,0.5968224,-0.25060531,-0.95823044,0.15756379,-0.4502609,0.15594345,0.20771857,-0.24150737,-0.51263046,-0.120971695,0.3708948,-1.1357317,1.7069796,2.0638545,2.798868,-0.7718775,1.0353729,0.98013616,0.71934676,-0.9588729,-1.3804356,-2.234167,2.8907993,-3.1655862,-0.9499821,1.0150855,-0.93204296,0.9239048,-1.6717874,2.1216404,1.2232044,1.2785168,-2.6035335,-1.3611295,-0.07222364,-1.438324,-1.2393184,NA20764,TSI,2
-3.0722585,3.2695708,6.164259,-8.419483,-7.1349087,-6.7695785,26.470665,-16.1876,-4.2213426,-2.8724778,0.52060354,0.8004424,-1.0930238,2.18404,0.15300798,0.93511784,-0.41568592,-0.5168217,1.3611245,0.6869947,0.26073763,-0.858688,0.20977738,0.36602405,0.8386159,-0.9952524,0.58322144,-0.11690202,0.71310514,-0.61333686,0.9472348,0.9565526,0.77017236,2.0905259,-0.51573336,0.25299597,0.6699262,1.6640304,0.37059566,0.8501322,0.036972154,1.7779795,1.6341171,-0.2020964,-1.541096,1.5339546,-1.6811664,0.5499934,-3.047507,0.46584696,NA20780,TSI,1
-3.018244,3.2700205,6.1432986,-9.721085,-6.4755397,-7.073382,25.960379,-15.653908,-5.208384,-3.989671,1.422235,1.1187345,0.61913437,0.4006068,1.1318923,1.5451936,-0.86856633,0.45745727,-0.42186463,1.1388334,1.1818613,-1.183368,-1.4009762,-1.0537955,0.1595619,0.15339275,0.55505913,0.24472223,-1.9269992,-0.44623232,-1.3284657,-0.70891553,-1.5753073,-0.47985795,-0.55846566,0.81411636,2.782172,0.8655297,-0.7152344,0.7676585,-0.040750097,2.481582,-0.7927754,-1.0787456,0.1185696,1.2810566,2.2556179,-2.646346,0.40962064,3.5676918,NA20832,TSI,2
-2.6957011,2.8677216,5.7584233,-9.899523,-6.938943,-8.243193,27.216171,-16.247944,-4.611563,-3.166286,0.063460015,1.1395923,-0.5326406,-0.25991306,-1.0609848,0.4314115,-0.032660116,-0.23838113,-0.22290838,0.68290734,-0.119731374,0.21596818,-0.27623904,0.044701584,1.642086,-0.4082212,0.22937119,0.59127945,-0.080819994,1.8220311,1.4570509,1.0547037,2.2672281,-1.7303548,-0.47433373,-0.72021127,2.8632276,-0.12710856,1.5650073,0.9323358,-0.6125961,0.29870424,-0.43240857,-0.9669397,0.30364475,-0.34622696,-0.26937047,2.3659356,-0.0021963231,-0.78728795,NA20791,TSI,1
-4.0409408,2.2284522,6.5567145,-10.19695,-6.3721733,-6.3575754,25.62981,-16.425526,-4.8686795,-2.44553,1.2873794,-0.9804468,-1.261523,0.36534598,1.4407848,-0.9105101,-0.3774821,-0.37675303,-1.3097234,0.42506304,0.83438444,-1.0890001,0.04389675,1.8472254,0.34874934,-2.3710508,1.7529925,0.118778676,1.831355,-1.0203667,-1.3498964,0.96561253,2.1043432,-0.68000823,-2.3492455,0.16740116,0.024916355,3.0899634,0.5795364,-1.006621,-0.59559464,-0.106021725,0.08807299,-3.0286405,-0.89123064,-0.32012585,-2.099943,1.8699781,-2.7036433,-2.699689,NA20763,TSI,1
-3.4083114,1.3083681,4.2027235,-6.6140046,-20.698778,-6.251465,-20.156727,-10.172211,-4.7134724,-3.0687616,-0.45662057,-0.85649925,0.6145856,-0.22815934,0.05167491,1.5319401,0.6978082,1.0985398,1.001829,-1.0666428,-0.038639054,0.16875535,-0.49619305,-2.0962853,0.8066156,0.732694,-1.2158989,-0.5871205,0.6612914,1.483113,0.6816412,-1.3667467,-0.5341426,0.2155147,-1.2519182,0.23444906,-1.2724979,-0.48857364,0.3910581,1.234501,-0.4309359,0.41192588,-0.16457984,1.3486222,1.5572946,-0.9163374,-1.6010201,-2.1862774,-0.45795816,-1.2987137,NA19028,LWK,1
-3.6030283,2.0275168,4.3809876,-7.978507,-21.651764,-5.914762,-21.317266,-10.3536215,-5.0863123,-2.636212,0.785335,-0.5154698,-1.1146252,-1.6046001,0.26833844,-0.2582121,1.0512364,-1.9909744,-0.4884467,0.90845627,-1.101475,-0.72072303,0.9376571,1.5278027,-0.05499256,0.46471986,1.2494935,-1.4275447,-1.6325414,0.021355389,0.6646393,0.039104123,-1.7066549,0.22955722,0.8144987,-0.7040208,-0.5449271,-0.031327207,1.1937885,0.39203522,-0.15523714,1.3052071,-0.5186044,-2.2189105,0.4780735,-0.08645649,0.91389656,0.8882966,1.4627874,0.3368442,NA19031,LWK,1
-3.9750884,0.8213868,4.109407,-7.2764497,-22.080332,-6.109126,-21.587795,-9.878871,-5.749539,-2.1928923,0.41426477,-0.121340066,-1.0606195,-1.7255118,0.8333699,-0.6972006,0.6892692,-0.87282634,-1.3373498,0.66883713,-1.0757873,0.35129562,-1.0851891,-0.7501891,1.4748132,-0.36349615,-1.2409596,0.21953425,0.11569977,1.0917988,2.6755946,0.30998763,-1.7050261,0.080305375,0.087138906,-1.8599919,-1.4467908,0.6217193,0.37639964,0.29937637,0.07752449,1.4958278,-1.054414,0.27015626,0.13996334,-1.2979687,2.507493,-0.31437346,0.57775515,-0.75102645,NA19035,LWK,1
-3.954565,1.7285213,4.143583,-7.671445,-21.125088,-5.8699327,-21.147537,-10.025987,-4.7981772,-2.1918554,-0.60709995,-0.9437875,-0.7855713,-0.27191752,-1.7024648,-0.15696298,0.4705873,0.23312931,0.2613584,0.44414648,-0.72105175,-0.71661764,0.4404152,0.7503736,3.0535703,2.0843725,-0.76103705,-0.89560217,1.0281136,0.14000213,0.7102935,1.4029572,-1.9393505,-0.8335148,-0.12349759,-0.9289137,-0.06859256,1.6467451,-1.9387251,-2.6170397,0.6672561,3.8651907,-2.1169283,0.79100037,-2.3234315,0.68446916,-3.9807599,-0.015877256,0.16521557,1.144202,NA19027,LWK,1
-2.8252435,0.7330568,5.055022,-6.8247557,-21.719547,-5.502435,-20.184866,-10.966578,-4.690851,-2.4160125,-0.30803055,0.45289525,0.23645641,0.16176668,0.3599476,-2.0555775,0.6602929,0.9682447,1.4875284,-0.28112122,-1.5482707,2.042382,-1.4435323,0.2892273,-1.6837497,-1.2364181,0.35209513,0.8330422,0.43558124,-1.435442,-1.340708,0.49864528,-2.181012,0.08593557,-1.7221625,-0.3482298,-0.8510315,-1.0863796,0.6938417,1.7246315,1.1941494,0.64310116,-0.65047985,-0.50422835,-0.78279984,-1.6189067,-0.25481296,-0.48610154,-0.26246834,0.010157533,NA19041,LWK,1
-3.1680994,2.688232,6.073002,-7.429666,-22.484331,-3.7871878,-20.605167,-10.417278,-4.6286726,-1.6973877,0.31703556,0.5184903,-0.6596659,1.3460661,0.5248956,0.3542141,2.2138183,-2.3026845,-2.2772253,0.34238225,1.1014638,-2.0725555,0.5449573,-1.4827749,0.3454522,1.4818465,-0.95332444,2.4517803,0.45907956,0.23294158,-2.536058,1.3852892,5.6041856,3.6129277,-0.89081323,-0.38913268,0.75639796,3.061586,3.0462863,0.15218055,-3.9789531,2.2925484,1.6400008,3.753398,2.7944276,1.1562511,-2.0591347,2.649671,-0.1866441,-0.4422338,NA19046,LWK,1
-3.7970068,0.95945,4.237685,-6.50699,-21.161966,-5.790444,-21.184977,-11.600111,-4.6331606,-1.4684868,0.059733402,0.6236338,0.21506324,-0.113355525,-1.1441345,-0.5292547,0.18441227,-0.44825417,-0.08437796,-1.637957,0.32127672,0.18318777,0.36699584,-0.1494641,-0.7570755,0.5189309,-2.7672703,-1.107032,2.2212393,-0.30432767,1.0540804,-0.952705,-1.4898274,-0.53035617,-0.46310467,-1.6243829,1.0150603,1.9121015,0.8511251,0.3027678,-1.4661453,0.651128,-0.8633736,-0.45724356,-2.1466353,-0.3850925,-1.8362254,1.071838,2.228779,0.88355047,NA19308,LWK,1
-4.264763,1.5195208,4.5302815,-6.798493,-21.73987,-6.7255373,-20.206062,-10.549199,-4.562817,-1.8704871,-0.9087302,-0.42444888,0.18103153,-0.23281041,-1.5180197,0.33950144,0.48939785,-0.0040546055,-1.1165149,1.0282601,-0.024873892,-0.8382997,0.18820405,-1.1765667,1.2545526,1.3538052,-0.11855475,-0.97772866,-0.8373795,0.1514696,0.26615417,-0.26247615,-0.68732154,-0.3819938,-0.4367357,-0.083090596,0.475973,-0.24518137,-0.21458176,-0.8419076,-0.20938127,3.1042354,-0.55063033,0.88857764,0.152872,0.7114515,-2.3699737,-0.14096028,-0.21573369,1.6328313,NA19311,LWK,1
-3.019001,1.9515293,4.1161714,-6.451713,-22.061323,-6.2316804,-20.812609,-9.917433,-4.3590255,-2.1721401,-0.47028443,0.30532515,-0.3893227,0.016996901,-0.35720047,0.12756571,-0.9234874,-0.6973429,-0.5399503,-0.5347051,-1.0711288,0.8021336,-0.17327003,-0.179531,-0.6467845,-0.3227854,-0.23726597,-1.0268853,-0.5786419,-0.009367631,0.9911048,-0.93659455,0.52137446,0.9859663,0.28053862,-1.6754693,-1.9082214,-0.08286286,0.8335481,-1.1637732,-0.6153155,0.23426083,1.617001,2.002668,-3.2261446,-0.3360819,0.33869258,0.1003451,0.8055107,1.1202495,NA19317,LWK,1
-3.978883,2.192421,4.433433,-6.5537405,-22.50295,-5.216502,-20.979193,-10.495958,-4.8699803,-1.9670398,0.33645833,0.8273748,-0.77257764,0.9166879,-0.7240034,-0.53660065,-0.9149242,-1.4944252,-1.177237,-0.529049,-1.3938019,-1.6627961,0.08165569,-0.5346782,-0.26506543,0.445401,-0.44934952,0.07451234,-2.3041453,1.3641971,-0.58889806,0.114473514,1.6629013,1.489545,-0.018576743,-0.5354896,-0.3192352,2.1847053,-1.235705,0.07366027,-0.8390648,2.373448,2.649661,0.95365536,-0.45452896,0.9635574,-0.5402514,0.30730057,4.5432982,1.5075264,NA19376,LWK,1
-3.9404967,1.186611,4.705807,-7.239442,-21.17791,-5.668955,-21.293888,-10.696857,-4.5366564,-2.745913,-0.5284299,-0.16619988,-1.9315417,-1.006003,-0.20970827,0.616033,-1.2093971,1.4751953,2.3951447,-0.5834398,-0.85783184,-0.46002486,-2.6606553,-1.070239,-1.3477687,-2.8237216,1.9103045,1.4876417,1.1919252,-1.6089112,0.2506104,-1.6389544,0.36436877,-0.055214137,-1.112251,5.1882324,0.0007033147,-1.6971303,1.8757409,0.85869867,1.1026058,-1.1565038,-2.8161042,-3.013264,1.0734143,3.0567534,2.6270044,-0.23065433,-2.12216,-4.424699,NA19380,LWK,1
-3.7883854,2.1202593,4.233815,-7.1258802,-23.367552,-7.0835843,-21.900644,-10.10544,-4.8967695,-1.923362,0.10339854,-1.0398366,-0.059845395,-1.7277918,1.2534882,1.309712,-0.4112247,0.93602806,0.20473702,-0.31024218,0.87967265,2.548279,0.23078926,0.5752737,0.04763549,0.6339303,0.68037194,-1.2950449,1.3583788,0.75500005,-1.0673788,2.351409,0.0215817,2.0604713,0.87438375,0.52687335,0.6942185,-1.1152906,-4.142981,0.7106895,-1.9572806,1.4175217,-2.6501188,0.8851932,1.8606477,-1.1252189,-2.0092876,-0.30071673,-0.036417447,-0.87776303,NA19383,LWK,1
-3.4608102,2.423199,4.600446,-5.952065,-21.768337,-6.2667766,-20.806011,-9.34332,-4.9358745,-2.799591,0.55658484,-0.04566864,-1.176058,-0.20702945,1.3201045,0.8713715,1.178003,0.4317501,-0.8709256,-0.15219447,-0.67890567,-0.3068662,-1.240594,-0.64933705,1.4638665,-1.2784452,-1.0111172,-0.13719852,0.7608023,-1.392369,-0.42302436,-0.468713,1.091294,2.700952,-0.56500816,0.58716524,2.4100242,-0.65456927,0.10136711,-0.6526319,-1.394969,1.1860709,-0.6627006,2.7338934,0.55200243,-0.38130373,-0.768526,0.23287326,-0.88333046,-0.5704782,NA19393,LWK,1
-4.269412,2.6480856,3.6720095,-8.658795,-23.062231,-5.516241,-20.91318,-10.814953,-4.3833203,-2.1317592,-0.76543003,1.3836387,-1.7900083,0.9639089,0.90070224,1.0910143,-0.61352384,-1.9662769,-0.570999,-2.0373294,1.1469709,-2.2039149,0.13523121,-0.81466675,1.6561978,-0.3900003,-0.041088987,-1.5070829,-0.39602867,1.0090133,-3.2476583,-1.1354709,1.7444692,2.6653817,-1.6870654,7.8708835,2.170726,2.0428407,2.0731754,-1.6536245,-0.29908082,5.008105,-0.16723813,1.8051255,4.350636,2.3668761,-3.6316264,5.7876306,-0.80343837,-2.3183916,NA19397,LWK,1
-2.4020483,2.1847382,4.66246,-7.8890786,-21.757986,-5.6589117,-21.387348,-10.461975,-5.5515676,-2.3177004,0.046230406,-0.39384156,0.86775196,-0.31045255,0.5952981,-1.131259,0.3391387,0.072129354,1.3126675,1.8104743,0.097202785,0.99844813,-0.0018865495,0.8216829,-1.368578,-1.5961837,0.4265464,0.06736698,-0.70506775,1.8227658,0.8345135,0.3335636,-2.2590444,0.1320341,1.823149,0.061241724,2.1105134,2.1251523,0.45962486,2.0741582,0.85002434,-0.6407517,-0.15555832,-2.5122619,0.8754694,2.5769591,-1.7098398,-1.8866597,-0.1544786,-1.2158753,NA19430,LWK,1
-2.547016,1.7178631,4.4010944,-6.78659,-21.887629,-5.331238,-20.679106,-10.015717,-4.477447,-1.774878,0.10160235,0.9205014,0.8701853,0.39084896,0.83457166,0.4098794,-1.3159345,0.7376019,-1.4534508,-1.7953542,0.6820034,-0.3727607,1.0043031,-0.75542253,1.4314857,1.7518519,-1.2935208,-0.31646806,2.1276786,1.2890356,0.81820565,1.4005758,1.5489722,-0.62914175,1.0348977,1.0857357,-0.2811811,-0.14328356,0.46017754,-1.4862285,-1.6905402,-1.7249502,-1.0697094,-0.19072989,-0.5648936,-0.72152454,1.8415706,1.208734,1.7740302,0.6679381,NA19466,LWK,1
-3.8366225,1.3424251,3.6020749,-6.8644104,-22.280676,-4.929328,-19.224123,-9.6039715,-3.6214008,-2.3120012,-0.022573492,-0.37981844,-0.23952298,0.285972,1.0449826,0.8986702,1.3139956,0.6014171,-1.7885771,-1.4720047,-0.64262694,-2.4299223,-1.0360564,0.010308399,1.9331563,-2.2762187,-0.17576252,-1.2741692,-1.5961715,-0.6982433,1.1512988,1.2678556,-0.08384569,0.14253375,0.21531762,0.26751986,-0.46238506,1.6817625,-1.2748859,2.6338112,-1.1361861,2.5679984,0.75683826,2.699785,-1.9014698,0.27826646,-0.6701382,-0.090524815,-0.290228,0.6841325,NA19038,LWK,2
-2.8180425,0.64533347,3.432241,-7.628591,-22.162664,-6.3823123,-19.66258,-10.890032,-4.809241,-2.7987385,0.8362468,-0.7867783,0.3318142,-0.1960024,0.6888987,1.119075,1.0401504,-0.8126866,-0.6283824,0.46204567,-0.17524831,-0.077626936,1.9222046,0.03357674,-0.0701611,1.8593198,-0.07188801,-1.1925789,-1.0384351,-0.89305466,-0.9339764,-2.654334,-1.6628726,-1.9069196,-1.7066429,0.14251329,-0.17805994,-0.54096764,4.240577,1.1812849,0.92630774,1.5351243,-0.72450083,-0.41080344,-0.5943949,-2.1162307,-1.8270421,2.079359,1.4360062,-0.42076004,NA19314,LWK,2
-4.3622055,1.7569206,3.813664,-7.178494,-21.479292,-5.0777116,-20.954208,-10.236032,-5.4636254,-2.3403482,-0.0026173538,-0.56186056,1.7054553,-1.0299525,1.1589183,-0.6738991,-0.17817925,-0.90867233,-0.8369714,0.12581094,0.779796,-0.0007080788,0.51644146,-0.23745501,-1.0949339,-0.24150603,1.3902284,-0.3039004,-1.0740479,1.8348348,1.2532278,-0.6858113,-0.67899764,-1.932429,-0.23389262,-2.0078254,-1.8258648,0.5888093,0.3308582,0.6495095,-0.78825206,-2.4927049,2.3864079,0.91323805,2.2129,-0.8549133,-0.03547695,2.1930563,1.3311808,0.89294523,NA19315,LWK,2
-4.032123,1.3040007,5.023583,-7.5176907,-21.878819,-6.085715,-21.095789,-9.902928,-5.553948,-3.6723285,-1.3190236,0.113689676,-0.7887006,-0.86604214,-0.52655905,1.1779908,-0.84440255,0.6004397,0.33407277,-0.6891141,0.3709012,0.3238843,0.9410786,1.5725393,-0.008417213,-0.18068281,1.450035,-0.30274957,0.23597342,-0.61187077,1.576974,0.37947088,0.0711707,-1.1300031,0.019093782,2.0734315,1.3809997,-0.35615057,-3.5637615,-0.6580713,3.3291187,0.3748274,-2.971359,-1.8811734,1.6223851,2.506363,-0.26337117,1.3709474,-1.6723417,-0.75797653,NA19324,LWK,2
-3.2764583,2.5234716,4.2554126,-7.38481,-21.740606,-5.074976,-19.575897,-10.531504,-4.739118,-1.1018046,0.66305083,-1.1024257,0.09528898,0.007504136,0.4126951,-0.2487956,1.5820125,-0.31992185,0.040975846,-0.6320027,0.444457,0.94063145,-0.7385913,1.2863572,-0.29448378,0.2932865,0.7981818,0.4920373,-0.64471877,-2.5980618,0.89938974,0.3530727,-0.051159978,0.35655922,-0.26272935,-1.2583328,0.54405034,0.9972825,1.4169669,-2.3477776,-0.88885343,0.058969237,1.8527424,1.7134186,-0.29937422,0.23759344,-0.017057035,0.58606327,0.13406023,0.038661547,NA19328,LWK,2
-2.437604,1.4603025,3.9444764,-7.990678,-22.079063,-5.9369326,-21.473833,-10.724694,-4.9118304,-1.9831178,1.1859124,0.941829,-1.2661537,-0.13217497,0.34069413,-0.37393856,0.93711674,0.44553995,-1.5994841,0.029280808,-1.99855,-0.23719631,1.0980129,0.6606534,1.3026146,0.9510704,-1.868933,0.19232735,1.0103903,-1.9566926,-0.055579536,-0.46445027,-1.9464301,-1.1353726,0.87349343,-1.2168272,0.75483435,0.47767854,0.38063082,1.3856841,-0.9339095,-0.47999775,-0.11494547,-2.1692605,-0.6262738,0.53361195,-1.5495044,2.0395057,0.77336705,-0.51066834,NA19377,LWK,2
-3.5780993,1.8332404,5.565903,-8.621689,-21.95179,-5.8066177,-20.708145,-11.000215,-4.884464,-2.1748896,0.39231473,1.5961007,-0.58018094,-0.07121832,1.2892039,0.3808277,-0.868521,0.068326,0.7685315,0.85240906,-0.35144413,1.9065192,-3.5126216,-2.8290646,0.85023266,-0.6599592,4.132784,0.40277138,0.23690909,-0.92924726,-2.0095725,-1.6781536,-0.4385445,1.2949164,0.98735726,6.8350472,0.013833997,-2.3026006,1.7003049,0.8212809,0.6555712,-1.1970097,-5.533394,-4.9838786,2.7502687,3.0518734,4.068631,0.44696718,-3.6000881,-2.1448147,NA19381,LWK,2
-3.2345505,1.6837263,3.7339797,-7.113751,-21.73417,-5.0831914,-21.33547,-9.935225,-4.43064,-1.8357621,-0.7696013,0.7972811,-1.5080022,0.33362037,0.09369308,0.14067538,1.2731847,-0.09997863,-0.62876344,0.8266527,-1.924171,1.557494,0.6703842,0.29000372,0.40893805,-0.12165459,-0.80595434,-2.6924443,-0.13107996,-0.564634,1.3805101,-2.0240583,-0.88543653,-1.9981763,0.27253485,-0.4508245,-0.17634267,1.548385,-0.19977982,0.799458,-0.55964744,-0.19638282,-2.1118634,1.1127855,0.2674391,-1.882453,2.2111068,-0.7934376,-1.8637987,-1.051074,NA19398,LWK,2
-4.1625323,2.002854,4.6131296,-7.2242603,-20.98665,-5.5569396,-21.250896,-10.879048,-3.6199608,-2.083901,-0.21573865,0.8177523,-1.430284,1.0752912,-0.82302654,0.08709722,-1.6558174,-1.3780253,-0.08872299,0.15296102,-0.25224867,0.15808588,0.4563182,0.8127428,1.4735972,1.1465538,1.4355861,-0.82885253,-0.12291309,1.0993079,-0.6060841,-0.36588073,0.506071,-1.2647941,-0.4986682,0.7650894,0.7798807,-0.7375428,0.17749082,1.82989,-1.0208194,-0.6166227,-1.5399327,0.49159792,1.1185056,-0.38592193,-1.6103685,-0.51755774,0.30025342,1.3821058,NA19403,LWK,2
-4.286811,2.175733,3.8724272,-7.7709465,-21.921162,-5.0419374,-21.465166,-10.250977,-4.654858,-1.8023084,0.82307506,-0.5172536,0.5690437,-0.49066916,-1.1507176,-0.2931748,-0.8796154,0.28209463,2.1801069,-1.0399889,-1.3733932,0.34675023,0.1167232,1.5275106,-1.7649455,0.47752133,-0.74611133,1.072205,-0.0021578064,-1.5486265,1.8378849,-0.14178792,-1.4147083,-1.3331032,-0.12449637,-0.712347,0.4543122,-0.7443556,-0.45174003,-2.5520086,-0.34331226,-0.3234652,0.63230157,1.9024017,-0.32288855,-0.025857748,2.453461,0.15008663,0.5271845,-0.84414196,NA19437,LWK,2
-4.8812594,1.7588565,5.441758,-8.68685,-22.777176,-6.183842,-22.20595,-10.399208,-4.5292487,-2.8350267,0.7325246,0.38079882,-0.54012996,0.2861422,-0.6044257,-0.5806476,-0.054757673,-0.29851314,0.48008272,-0.8034693,0.013509989,1.0264057,-1.4091009,-1.4389275,1.0370219,-1.3298899,0.07187816,0.5084893,0.38098577,0.35515523,-0.77308685,-0.6827217,0.46850705,-0.28940573,0.9369818,0.85140884,0.8563912,-0.92107743,-0.27996355,1.011275,-0.65443796,0.73030907,-0.57237244,-1.2593632,-1.1516557,-0.38208508,-0.10136013,-2.2202816,-1.971739,-0.2540213,NA19439,LWK,2
-2.4100642,1.6829556,3.9889562,-8.423273,-21.663225,-5.3173847,-20.481707,-9.576732,-4.8736053,-2.2743373,0.26679334,1.0503335,0.37131143,0.81622434,0.13821681,1.0346423,0.18295178,-2.2246516,0.88012403,-0.12493162,0.36779875,1.1650674,1.0779742,-1.264129,-1.1753368,0.22540972,0.731477,-0.12483768,-0.47560552,1.0062792,1.312262,0.32997444,0.8622147,-1.2804669,-0.7366493,0.35473877,-1.580353,-1.2361817,2.4784331,0.20726085,1.6176655,0.8064847,-0.66812897,0.7315693,0.23859373,0.24315217,1.2334316,-0.031352043,-0.8622913,0.97121596,NA19440,LWK,2
-3.5054855,0.48622623,3.5436776,-7.9367642,-21.637062,-4.7501388,-20.991198,-10.882152,-3.87113,-2.7507365,0.7705866,1.1916649,-0.199231,-0.55075777,1.5680188,-1.0886227,-0.1385352,1.365119,-0.011603974,-0.13530879,-0.689449,-1.1552166,-0.54375476,0.74268436,-0.9752783,0.48680058,-2.5128562,0.4633367,0.9783805,-0.19805627,2.3752415,-1.8651438,-1.1037229,-1.8725978,0.66369087,-1.6600268,1.488915,1.0314182,-0.74922645,-0.87427723,0.538008,1.1470453,-3.5997872,-0.758283,-2.3117197,1.6516763,0.8371298,-1.0621485,0.30584845,2.377004,NA19463,LWK,2
-3.1476986,0.3937491,4.858365,-7.486397,-21.764736,-5.0531425,-20.960367,-9.693012,-4.910785,-2.1324368,-0.17488477,0.7020127,-1.2912109,-1.0024158,0.06952727,1.5718405,-0.63657683,0.23772442,2.4839792,2.0652575,0.68109345,1.2091658,0.21082303,-0.6327021,2.526334,-0.2366186,-0.59358037,1.2660723,0.2788106,0.42787132,1.292186,-0.9770748,1.4518672,1.309567,-0.6516885,2.8406596,2.3012125,-0.15041043,1.2136457,0.7594582,0.69815,1.6924891,0.8115362,-0.46166214,0.80773973,0.9370132,0.43342504,0.3431097,0.93316483,-0.22718881,NA19467,LWK,2
-3.92654,1.0545827,4.2344775,-7.446236,-20.100138,-5.668159,-21.347279,-10.335515,-5.085526,-2.4306684,0.19804096,-0.10681108,0.85630226,1.2460428,0.8272986,2.023037,2.4259245,-0.79720044,4.474422,1.9930848,-4.2349863,-2.6023703,1.1107035,6.0701566,-1.1700976,-0.0998533,0.1887675,3.8504956,-4.041441,-2.0798604,11.5690775,-1.6263514,-8.954217,-5.332477,-2.5369773,-8.390869,2.0390728,-8.144814,1.7061253,-9.329272,8.095655,-8.544268,9.420949,-6.883054,1.0635892,0.09306795,9.270765,-1.8628416,-4.766968,3.008564,NA19470,LWK,2
-3.7850616,1.3315812,3.7685227,-7.2374716,-21.981415,-5.6903086,-21.060135,-10.4053,-5.2002387,-2.3964436,-0.0051440494,-0.6792206,-0.4730477,0.57255685,-0.18926683,-0.8367793,0.8008074,-0.16196337,-0.346985,0.29314512,0.5410881,0.19613697,0.38235635,2.5366647,-0.12490671,1.1804276,-1.7224818,-0.18590769,1.1608835,-0.61978304,-0.018663932,-0.13403487,0.6021332,-3.1085975,1.059907,-2.58299,-1.3068718,-0.1949187,-0.16044798,0.11402163,0.36875942,-1.2088777,-1.0236492,0.34615287,-1.7867334,0.7932415,1.0302905,0.3173317,-0.83864504,1.1963375,NA19471,LWK,2
